objectid,arastirmaci,eser_adi,muellif_adi,muellif_meslegi,muellif_olum,muellif_aile,muellif_memleketi,padisah_donemi,telif_tarih,eser_dili,eser_alt_turu,yazin_turu,baglanti_turu,baglantili_eser_adi,baglantili_eser_yazari,baglantili_eser_dili,baglantili_eser_tarihi,cilt_sayisi,takdim_hediye,tarihsel_kapsam,tematik_kapsam,kaynak,ilave_notlar,sayfa_no
riyaziye_0369,,,Kurban Mimar Nasuh,Mimar; Üsküdar'da Atik Valide Camiinin mimarıdır,995 (1587)'de vefat etmiştir,,,,,,Ek liste: Osmanlı mimarları,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı (ek liste: eski Osmanlı mimarları)",Debbağhane'de Rufaî Dergâhı'nda medfundur. Bu mimarlar listesi 11 madde ile burada sona ermektedir.,304
riyaziye_0370,,Edvâr-ı Musikî,Hızır ibn-i Abdullah,Musıkî nazariyatçısı,,,,Sultan İkinci Murad devri,,,Ek liste: Musıkîye dâir eski Osmanlı eserleri,telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı (ek liste: Musıkî'ye dâir yazılan eski Osmanlı eserlerinden bazıları)","Sultan İkinci Murad adına ve onun emri ile yazılmıştır. Bu liste, mimarlar listesinden sonra gelen ikinci ek listedir (musıkî eserleri, 13 madde).",304
riyaziye_0371,,Terceme-i Kitabu'l-Edvar,Şükrullah Amasyavî,Mütercim,,,Amasya'lıdır,,,,Ek liste: Musıkîye dâir eski Osmanlı eserleri,tercüme,tercüme,Kitabu'l-Edvar,Safiyyüddin Abdülmü'min,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı (ek liste: musıkî eserleri)",Mütercimi Şükrullah Amasyavî olup eserin aslı Safiyyüddin Abdülmü'min'indir.,304
riyaziye_0372,,Fethiyye,Mehmed Çelebi ibn-i Lâdikli İsrafil-zâde Abdülmecid,Musıkî yazarı,,Lâdikli İsrafil-zâde Abdülmecid'in oğlu,Lâdik'lidir,Sultan İkinci Bâyezid devri,,,Ek liste: Musıkîye dâir eski Osmanlı eserleri,telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı (ek liste: musıkî eserleri)",İkinci Bâyezid adına yazılmıştır.,304
riyaziye_0373,,Risale-i Musikî fî İlmi'l-Edvar,Ahîzâde,Musıkî yazarı,,,,,,,Ek liste: Musıkîye dâir eski Osmanlı eserleri,telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı (ek liste: musıkî eserleri)",,304
riyaziye_0374,,Farisî Risale-i Musikîye,Kırşehirli Yusuf ibn-i Nizameddin,Mevleviye tarikatından musıkî yazarı,,,Kırşehir'lidir,,813 (1411),Farsça,Ek liste: Musıkîye dâir eski Osmanlı eserleri,telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı (ek liste: musıkî eserleri)",813 (1411) tarihinde yazılmıştır. Bu eser sonradan terceme olunmuştur.,304
riyaziye_0375,,Kevserî Mustafa Efendi Mecmuası,Kevserî Mustafa Efendi,Musıkî yazarı,,,,,,,Ek liste: Musıkîye dâir eski Osmanlı eserleri,telif (mecmua),,,,,,,,,Bu mecmuada kendine mahsus bir de nota vardır.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı (ek liste: musıkî eserleri)",,304
riyaziye_0376,,Tedkîk ve Tahkîk,Abdülbakî Dede Efendi,"Mevlevî şeyhlerinden, musıkî yazarı",,,,Sultan Üçüncü Selîm devri,,,Ek liste: Musıkîye dâir eski Osmanlı eserleri,telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı (ek liste: musıkî eserleri)",Sultan Üçüncü Selîm adına te'lif edilmiştir.,304
riyaziye_0377,,Tahririyye,Abdülbakî Dede Efendi,"Mevlevî şeyhlerinden, musıkî yazarı",,,,,,,Ek liste: Musıkîye dâir eski Osmanlı eserleri,telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı (ek liste: musıkî eserleri)",,304
riyaziye_0378,,Edvar'a Dâir Risale «Haşim Bey Mecmuası»,Haşim Bey,"Müezzin-i Şehriyarî, musıkî yazarı",,,,,,,Ek liste: Musıkîye dâir eski Osmanlı eserleri,telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı (ek liste: musıkî eserleri)",Basılmış eseri olup musikî ile uğraşanlar arasında «Haşim Bey Mecmuası» adı ile tanınmıştır.,305
riyaziye_0379,,Zeynü'l-Elhan fî İlmi't-Te'lîfi ve'l-Evzan,İsrafil-Zâde Mehmed Çelebî,Musıkî yazarı,,,,,,,Ek liste: Musıkîye dâir eski Osmanlı eserleri,telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı (ek liste: musıkî eserleri)",,305
riyaziye_0380,,Risale-i Musikiye,Müneccimbaşı Dervîş Ahmed Efendi,"Müneccimbaşı, musıkî yazarı",,,,,,,Ek liste: Musıkîye dâir eski Osmanlı eserleri,telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı (ek liste: musıkî eserleri)",,305
riyaziye_0381,,İlm-i Edvar'dan «Bereket»,Aydın'lı Şemseddin Nahifî,Musıkî yazarı; İkinci Bâyezid'in muasırı,,,Aydın'lıdır,İkinci Bâyezid devri,,,Ek liste: Musıkîye dâir eski Osmanlı eserleri,telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı (ek liste: musıkî eserleri)",İkinci Bâyezid'in muasırıdır.,305
riyaziye_0382,,Risale-i Musikî,Kadızâde Tirevî,Musıkî yazarı,,,Tire'lidir,,,,Ek liste: Musıkîye dâir eski Osmanlı eserleri,telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı (ek liste: musıkî eserleri)",Bu liste 13. madde ile (Risale-i Musikî / Kadızâde Tirevî) sona ermektedir.,305
riyaziye_0383,,Şükûfe-nâme,Âli Efendi,Çiçekçilik (ilm-i ezhar) yazarı; hicrî 12. asır başları ricalindendir,,,,,,,Ek liste: Osmanlılar tarafından İlm-i Ezhar'a (Çiçekliğe) dâir yazılan eski eserler,telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı (ek liste: Osmanlılar tarafından İlm-i Ezhar'a/Çiçekliğe dâir yazılan eski eserlerden bazıları)","Hicrî 12. asır başları ricalinden Âli Efendi tarafından yazılmıştır. Bu liste, Riyaziyeciler Faslının üçüncü ve son ek listesidir (çiçekçilik eserleri, 6 madde).",305
riyaziye_0384,,Şükûfe-nâme,Abdullah Efendi,Çiçekçilik (ilm-i ezhar) yazarı; Galatalı Ruznamçeci Mahmud Efendi'nin torunudur,,Galatalı Ruznamçeci Mahmud Efendi'nin torunudur,Galata'lıdır,,,,Ek liste: İlm-i Ezhar (Çiçekçilik),telif,,,,,,,,,13 bab üzerine tertib edilmiştir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı (ek liste: çiçekçilik eserleri)",,305
riyaziye_0385,,Mi'yarü'l-Ezhar,Tabib Mehmed Aşkî Efendi,"Tabib, çiçekçilik (ilm-i ezhar) yazarı",1193 (1779)'de vefat etmiştir,,,,,,Ek liste: İlm-i Ezhar (Çiçekçilik),telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı (ek liste: çiçekçilik eserleri)",Vefa Kütübhanesinde mevcuttur.,305
riyaziye_0386,,Netayicü'l-Ezhar,Hacı Mehmed ibn-i Ahmed el-Ubeydî Efendi,"Şehremini Camii Hatibi, çiçekçilik (ilm-i ezhar) yazarı",,,,,,,Ek liste: İlm-i Ezhar (Çiçekçilik),telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı (ek liste: çiçekçilik eserleri)",,305
riyaziye_0387,,Mîzânü'l-Ezhâr,Şeyh Mehmed Lâlezârî Efendi,"Şeyh, çiçekçilik (ilm-i ezhar) yazarı",,,,,,,Ek liste: İlm-i Ezhar (Çiçekçilik),telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı (ek liste: çiçekçilik eserleri)",Bir nüshası Vefâ'da Âtıf Efendi Kütübhanesinde vardır.,305
riyaziye_0388,,Tezkire-i Şükûfe-ciyan,Rüşdî-zâde Remzi Efendi,Çiçekçilik (ilm-i ezhar) yazarı,,,,,,,Ek liste: İlm-i Ezhar (Çiçekçilik),telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı (ek liste: çiçekçilik eserleri)",Bu liste 6. madde ile sona ermektedir. Riyaziyeciler Faslı bu maddeyle (sayfa 305) tamamen sona ermektedir; ardından Coğrafyacılar Faslı başlamaktadır (kitap sayfa 309'dan itibaren).,305
riyaziye_0295,,Behcetü'l-Lübab fî İlmi'l-Usturlâb,Söylemez-zade Abdülhalim Efendi,Sultan İkinci Mustafa devri âlim ve riyaziyecilerinden,,,Kayseri'lidir,Sultan İkinci Mustafa devri,,Arapça,usturlab,telif,,,,,,,,,18 bab üzerine mürettebdir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Mehmed ibn-i Şeyh Ali el-Hamidî tarafından (Nazratü'l-Lübab fî Behceti'l-Lübâb) adı ile şerh edilmiş eserin asıl müellifidir (bkz. riyaziye_0233). Arapça ilimlerde bazı risaleleri ile riyaziyeden (Risale-i Usturlâb) ve (Mesâil-i Rub'-ı Mecîb) gibi eserleri vardır.,292
riyaziye_0296,,Risale-i Usturlâb,Söylemez-zade Abdülhalim Efendi,Sultan İkinci Mustafa devri âlim ve riyaziyecilerinden,,,Kayseri'lidir,Sultan İkinci Mustafa devri,,Arapça,usturlab,telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,292
riyaziye_0297,,Mesâil-i Rub'-ı Mecîb,Söylemez-zade Abdülhalim Efendi,Sultan İkinci Mustafa devri âlim ve riyaziyecilerinden,,,Kayseri'lidir,Sultan İkinci Mustafa devri,,Arapça,rub'u mecîb,telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",(Behcetü'l-Lübâb) ve diğer (Risale-i Usturlâb) gibi eserleri vardır.,292
riyaziye_0298,,Ahkâm ve Havadis-i Kevniyye Tercemesi (genişletilmiş),Said Efendi «Muvakkıt Mehmed Said Efendi»,Sultan Mustafa Camii muvakkiti,,,İstanbul'ludur,,1181 (1767),,ahkâm-ı nücum,tercüme (genişletilmiş),tercüme,,Musa ibn-i Hasan Nev-baht,,,,,,Müneccim Musa ibn-i Hasan Nev-baht'ın yıldızların hareketlerinden zuhur edecek ahkâm ve havadis-i kevniyyeden bahseden eserini 1181 (1767)'de genişleterek terceme etmiştir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,292
riyaziye_0299,,Mecmua-yı Müntehabat,Sa'dullah İzzet Efendi,"Âlim şairlerden ve riyaziyenin «nücûm» şubesi mütehassıslarından, mütefennin; nâiblik ve müftilik gibi şer'î vazifelerde bulunmuştur",1264 (1848) tarihinde Ankara'da vefat etmiştir,Şair tezkirelerinden (Fatîn) tezkiresinde yazılan hal tercemesinde tarikat pîrlerinden Hacı Bayram-ı Velî'nin sülâlesinden olduğu yazılıdır,Ankara'lıdır,,,,"şiir mecmuası, mensur eserler, fetvalar, hesab",telif (derleme),,,,,,iki büyük cild,,,"Dîvan-ı ile heca harfleri sırasına göre tertib edilmiş iki büyük cildi ihtiva eden bir eserdir; el yazısı ile yazılı yegâne nüshası hafidi Galib Bey'de mahfuz olup birinci cildi Osmanlı ve İran şairlerinin şiirlerini toplamıştır. İkinci cildi dokuz fasıl üzerine tertib edilmiştir: hazine-i mekâtib tarzında mensur eserler, muhtelif fetvalar, usûl-i sak, Arapça ve Farsça bazı darb-ı mesel ve beyitlerin şerhi, Gelenbevî İsmail Efendi'nin (Hesab) risalesi, Reîsü'l-Küttâb Raif Mahmud Efendi'nin (Coğrafya)sının bir kısmı derc edilmiştir.","Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Uluğ Bey (Zîc)'inin tedilâtının muhavvelâtı ile ahkâm-ı nücûm ve cedvellerden bahseden büyük kıt'a (boy)daki (Mecmua-yı Riyaziye)'si de sabık Maarif Nazırı Hâşim Paşa'nın hususî kütübhanesindedir. Yıldızların hesablar ve hususiyle «ahkâm» şubesinde fevkalâde mâhir olup seyyarelere (gezegenlere) ma'tuf atayanın kolaylıkla bulunması için muntazam bir usul keşf ettiği gibi derin tecrübelerine atfen (Eşçâr-ı Esmâr) isimindeki «nücûm» kitabının «ahkâm»a taallûk eden bazı aksamını da ta'dil ve tashîh eylemiştir.,292
riyaziye_0300,,Takvîm-i Devvar ve Tarih-i Selâsetü Ahbar,Söğütlü Süleyman Rüşdî Efendi,Ulemâdan ve riyaziyenin «nücûm» şubesi mütehassıslarından; hat (güzel yazı) san'atına da intisabı olduğuna yazdığı 30 adet Mushaf-ı Şerîf şahiddir,1310 (1884) tarihinde 85 yaşında irtihal etmiştir; vasiyyeti üzerine Üsküdar'da Bülbülderesi'nde Kazdağı Mehmed Efendi'nin ayak ucuna defnedilmiştir,,Söğüt Kazasının İnönü karyesindendir,,,,"takvim, dört yüz senelik",telif,,,,,,,,,Dört yüz senelik (Takvîm-i Devvar ve Tarih-i Selâsetü Ahbar)'dır.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Arapçayı üvey babası Kakcı Mehmed Efendi'den ve ilm-i nücûmu da Aydın'da Hüseyin Efendi'den tahsil etmiştir. Bundan sonra İstanbul'a gelerek uzun seneler (Söğütlü Takvîmi) adı ile takvim çıkarmıştır. Bir de basılmamış (Ruz-nâme)'si vardır.,293
riyaziye_0301,,Takvîm-i Dâim,Söğütlü Süleyman Rüşdî Efendi,Ulemâdan ve riyaziyenin «nücûm» şubesi mütehassıslarından,1310 (1884) tarihinde irtihal etmiştir,,Söğüt Kazasının İnönü karyesindendir,,,,takvim,telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,293
riyaziye_0302,,Zîc-i Cedîd-i Hulâsa-i Garrâ,Süleyman Makamî Efendi «Kâtib Divanî»,Riyaziyenin nücum-hey'et (astronomi) şubesinde ihtisas sahibi bir zat,1210 (1796) küsur tarihlerinde İstanbul'da irtihal etmiştir,,İstanbul'ludur,Sultan Mustafa devri,,,zîc,telif (uyarlama),kaynak alma/uyarlama,Zîc-i Kasînî,Halîfezâde İsmail Efendi,,,,,,Sultan Mustafa'nın emri ile Halîfezâde İsmail Efendi'nin terceme ettiği (Zîc-i Kasînî)'nin seneleri milâdî seneler olmakla müslümanların kullanımında güçlük olduğundan Arabî senelere tahvîl ve Paris tûlünden (boylam dairesinden) İstanbul'a nakl ve hesab ederek (Zîc-i Cedîd-i Hulâsa-i Garrâ) adını vermiştir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,293
riyaziye_0303,,Mir'âtü's-Semâ,Süleyman Makamî Efendi «Kâtib Divanî»,Riyaziyenin nücum-hey'et (astronomi) şubesinde ihtisas sahibi bir zat,1210 (1796) küsur tarihlerinde irtihal etmiştir,,İstanbul'ludur,,,,astronomi,telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,293
riyaziye_0304,,Risale-i İrtifa',Süleyman Makamî Efendi «Kâtib Divanî»,Riyaziyenin nücum-hey'et (astronomi) şubesinde ihtisas sahibi bir zat,1210 (1796) küsur tarihlerinde irtihal etmiştir,,İstanbul'ludur,,,,irtifa',telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,293
riyaziye_0305,,Tesviyetü'l-Buyût,Süleyman Makamî Efendi «Kâtib Divanî»,Riyaziyenin nücum-hey'et (astronomi) şubesinde ihtisas sahibi bir zat,1210 (1796) küsur tarihlerinde irtihal etmiştir,,İstanbul'ludur,,,,"astronomi, ev/burç tertibi",telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,293
riyaziye_0306,,"Diatribe De L'İngénieur (Fransızca, harp, istihkâm ilmi ve sairenin o andaki durumuna dair)",Seyyid Mustafa,"Osmanlı riyaziyecilerinin müteahhirlerinden; Sultan Üçüncü Selîm'in ilmî müesseselerinden olan Mühendishaneye girerek tahsilini ikmal etmiş, riyaziye ile iştigal zamanlarında logaritmayı Gelenbevî merhumdan okumuştur",,,İstanbul'ludur,Sultan Üçüncü Selîm devri,"1803 (ilk basım); 1810 (ikinci basım, Paris)",Fransızca,"harp, istihkâm ilmi",telif,,,,,,,,,İstanbul'da harp ve istihkâm ilmi ve saire gibi ilimlerin o andaki durumuna dair Fransızca te'lif ettiği eserini Fransa'ya göndererek o zamanki Fransız âlimleri tarafından takdir olunmuş ve 1803'de Üsküdar'da basılan bu eser ikinci defa olarak 1810'da Paris'te Fransızca basılmıştır.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Daha çocuk iken resim yapmağa ve hendese âletlerini lâyıkı ile görmediği ve bilmediği halde hendesî şekiller çizmeğe başlamıştı. Lüzumunu hissettiği Fransızcayı da tahsil etmiştir. Sâbık Sadrâzam Cevad Paşa'nın (Yeniçeri Tarihi)'nin mukaddimesinde Seyyid Mustafa'nın olmak üzere «Etat actuel de l'art militaire de génie et des sciences à Constantinople (1803)» isimindeki eseri mezkûrdur ki her ikisinin bir olması muhtemeldir. (Hat ve Hattâtan) adlı basılmış eserde 1210 (1796)'da henüz hayatta olduğu yazılı bulunan Maliye Kalemi Hulefasından Seyyid Mustafa İbn-i Ebu Bekir'in bu zat olması kuvvetle muhtemeldir (dipnotlar).,293
riyaziye_0307,,Mahrutıyyat,Seyyid Ali Paşa «Baş-Hoca»,Hal tercemesi daha önce geçen Hüseyin Rıfkı Efendi'den sonra Mühendishane'ye baş-hoca tayin olunarak istihkâm ve hendeseye müteallik fenler tedris eder; sonradan uhdesine mirlivalık tevcih olunmuştur,1262 (1846) tarihinde vefat etmiştir; Sütlüce'de medfundur,,İstanbul'ludur,,1257 (1841),,koniler (mahrutiyat),telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",1246 (1830)'da azledilip yerine meşhur Hoca İshak Efendi tayin olundu ise de adı geçenin vefatından sonra yine baş-hoca oldu.,294
riyaziye_0308,,İstihkâmat-ı Cesîme,Seyyid Ali Paşa «Baş-Hoca»,Mühendishane baş-hocası,1262 (1846) tarihinde vefat etmiştir,,İstanbul'ludur,,1259 (1843),,istihkâm,telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,294
riyaziye_0309,,Mir'âtü'l-Âlem (Fethiyye'den özetlenerek tercüme),Seyyid Ali Paşa «Baş-Hoca»,Mühendishane baş-hocası,1262 (1846) tarihinde vefat etmiştir,,İstanbul'ludur,,1239 (1823),,astronomi,tercüme (özetlenmiş),tercüme,Fethiyye,Ali Kuşçu,,,,,,Meşhur Ali Kuşçu'nun astronomiye müteallik Fatih Sultan Mehmed Han namına te'lif ettiği (Fethiyye)'sinden terceme edilip özetlenen matbu bir eserdir; bu eser bazı ilavelerle (Mir'âtü'l-Âlem) ismi ile 1239 (1823)'da Dârü't-Tababetü'l-Âmire'de basılmıştır.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,294
riyaziye_0310,,"Köprücülük, Torpido, Ameliyat-ı Muhasara, Ameliyat-ı Lâğım (eserler grubu)",Selim Paşa «Sakızlı»,Bizde elektrik bataryasını te'sis eden zat,1300 (1884) tarihlerinde İstanbul'da irtihal etmiştir; Rumeli Kabristanına defnedilmiştir,,Aslen Sakız'lıdır,,,,"köprücülük, torpido, muhasara, lağım",telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Bizde elektrik bataryasını te'sis eden bu zattır.,294
riyaziye_0311,,"Usûl-i Hendese, Mebâdi'l-Hisab, Hikmet Tatbikatı, Mecmua-yı İstihkâmat-ı Hafîfe, Fenn-i Mi'mari, Âlât-ı Rasadiyye (eserler grubu)",Said Paşa,Fethi Paşa'nın damadı; Londra'da tahsilini ikmal ettiği zamanlarda Rasadhane müdürü olan muallimin tavsiyesi ile bir müddet rasadhane müdürlüğünü ifa etmiştir; İstanbul'a avdetinde muallimlik ve sair hizmetlerde bulunduktan sonra Konya Valiliğine tayin edilmiştir,1312 (1896) senesinde İstanbul'da irtihal edip Sultan İkinci Mahmud Türbesi avlusuna defnedildi,Fethi Paşa'nın damadıdır,İstanbul'ludur,,,,"hendese, hisab, hikmet, istihkâm, mimari, rasat aletleri",telif,,,,,,,,,(Âlât-ı Rasadiyye)'den bazılarının ta'rifatıyle suret-i isti'malleri (tarifleri ile kullanma şekilleri) hakkında bir eseri vardır.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı","İstanbul'a avdetinde muallimlik ve sair hizmetlerde bulunduktan sonra Konya Valiliğine tayin edilerek güzel hizmetleri görülmüştür. Bugünkü Konya hükûmet dairesi zamanında inşâ edilmiştir. Eserleri: (Usûl-i Hendese), (Mebâdi'l-Hisab), (Hikmet Tatbikatı), (Mecmua-yı İstihkâmat-ı Hafîfe), (Fenn-i Mi'mari) ve (Âlât-ı Rasadiyye)'den bazılarının ta'rifatıyle suret-i isti'malleri hakkında bir eserdir.",295
riyaziye_0312,,Defter-i Muktesid,Süleyman Sudî Efendi,"Osmanlı muhasib ve siyasetçilerinden; devletin malî işlerinin esasına vakıf bir zat; Arapça, Farsça ile Fransızca ve İngilizce bilirdi; siyasî memuriyetle birkaç defa Avrupa'ya gönderilmiştir; son me'muriyetleri Meclis-i Maliye Azalığı idi",1313 (1897) tarihlerinde İstanbul'da vefat etmiştir; Eyyüb Sultan'da Yâvedûd İskelesi yakınındaki mezarlıkta medfundur,Trabzon'a bağlı Of kazasının mu'teber ailelerinden (Karsîzâdeler) torunudur,Doğumu itibariyle Galatalıdır,,1309 (1893),,malî tarih,telif,,,,,,üç cildlik,,eski zamanlardan 1309 (1893) tarihine kadar,"Müellefatının en meşhurlarından olan bu üç cildlik tedkîk mahsulü eseri, eski zamanlardan 1309 (1893) tarihine kadar Osmanlı Devletinin malî işlerinin ortaya çıktığı kaynaklarla cereyan sureti ve buna dair tarihî ve ilmî ma'lûmatı toplamaktadır ki bu yolda bir eser daha görülememiştir.","Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",(Defter-i Muktesid)'in 4. cildinin basılmasına himmet olunamamasına teessüf olunur.,295
riyaziye_0313,,Mebâhisü'l-Maliye fî Devleti'l-Osmaniye,Süleyman Sudî Efendi,Osmanlı muhasib ve siyasetçilerinden,1313 (1897) tarihinde vefat etmiştir,,Doğumu itibariyle Galatalıdır,,,,"malî tarih, vakıf",telif,,,,,,,,,Mülga Vakit Gazetesinde tefrika olarak neşr olunan diğer bir vakıfane eseridir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,295
riyaziye_0314,,Usûl-i Meskûkât-ı Osmaniye ve Ecnebiye,Süleyman Sudî Efendi,Osmanlı muhasib ve siyasetçilerinden,1313 (1897) tarihinde vefat etmiştir,,Doğumu itibariyle Galatalıdır,,,,meskûkât (madenî para),telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Basılmış bir eseridir.,295
